record_id,text,timestamp,topic,region,true_polarity,data_source,clean_text,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_label,year_month,month_name,week
KE-0219,Peaceful voting is a sign of maturity. Proud to be Kenyan today. #Uchaguzi2022,2022-06-08 13:35:35,Elections,Nyeri,positive,SYNTHETIC_DEMO,peaceful voting is a sign of maturity. proud to be kenyan today. uchaguzi2022,0.0,0.636,0.364,0.743,Positive,2022-06,Jun 2022,23
KE-0290,Interior Ministry issues security advisory ahead of elections. Citizens urged to remain calm.,2022-06-08 18:00:24,Security,Eldoret,neutral,SYNTHETIC_DEMO,interior ministry issues security advisory ahead of elections. citizens urged to remain calm.,0.0,0.701,0.299,0.5719,Positive,2022-06,Jun 2022,23
KE-0249,Kenya Revenue Authority reports KSh 1.2 trillion in tax collection for FY2021/22.,2022-06-09 13:00:50,Economy,Thika,neutral,SYNTHETIC_DEMO,kenya revenue authority reports ksh 1.2 trillion in tax collection for fy2021/22.,0.0,0.894,0.106,0.0772,Positive,2022-06,Jun 2022,23
KE-0482,IEBC cannot be trusted to deliver credible results. The system is rigged! #RiggedElections,2022-06-10 03:46:26,Elections,Nairobi,negative,SYNTHETIC_DEMO,iebc cannot be trusted to deliver credible results. the system is rigged! riggedelections,0.327,0.673,0.0,-0.6537,Negative,2022-06,Jun 2022,23
KE-0171,Maternal mortality in rural Kenya remains unacceptably high. Neglect must end.,2022-06-10 11:44:47,Healthcare,Nairobi,negative,SYNTHETIC_DEMO,maternal mortality in rural kenya remains unacceptably high. neglect must end.,0.231,0.769,0.0,-0.4588,Negative,2022-06,Jun 2022,23
KE-0458,Public funds being looted while hospitals lack medicine. Accountability needed now.,2022-06-10 14:39:37,Governance,Garissa,negative,SYNTHETIC_DEMO,public funds being looted while hospitals lack medicine. accountability needed now.,0.187,0.813,0.0,-0.3182,Negative,2022-06,Jun 2022,23
KE-0244,Police deployment ahead of elections praised for professionalism. Calm maintained.,2022-06-10 17:01:19,Security,Nyeri,positive,SYNTHETIC_DEMO,police deployment ahead of elections praised for professionalism. calm maintained.,0.0,0.593,0.407,0.6705,Positive,2022-06,Jun 2022,23
KE-0106,IEBC cannot be trusted to deliver credible results. The system is rigged! #RiggedElections,2022-06-11 02:50:56,Elections,Nakuru,negative,SYNTHETIC_DEMO,iebc cannot be trusted to deliver credible results. the system is rigged! riggedelections,0.327,0.673,0.0,-0.6537,Negative,2022-06,Jun 2022,23
KE-0439,Youth enterprise fund disbursements have helped thousands of small businesses.,2022-06-11 08:02:15,Economy,Kisumu,positive,SYNTHETIC_DEMO,youth enterprise fund disbursements have helped thousands of small businesses.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,23
KE-0393,Kenya's GDP growth projected at 5.5% this year. Strong fundamentals. #KenyaEconomy,2022-06-11 18:26:12,Economy,Thika,positive,SYNTHETIC_DEMO,kenya's gdp growth projected at 5.5% this year. strong fundamentals. kenyaeconomy,0.0,0.604,0.396,0.7096,Positive,2022-06,Jun 2022,23
KE-0417,Banditry in Laikipia threatening lives and livelihoods. Enough is enough.,2022-06-12 06:58:13,Security,Nairobi,negative,SYNTHETIC_DEMO,banditry in laikipia threatening lives and livelihoods. enough is enough.,0.256,0.602,0.143,-0.3612,Negative,2022-06,Jun 2022,23
KE-0451,IEBC cannot be trusted to deliver credible results. The system is rigged! #RiggedElections,2022-06-12 19:36:20,Elections,Mombasa,negative,SYNTHETIC_DEMO,iebc cannot be trusted to deliver credible results. the system is rigged! riggedelections,0.327,0.673,0.0,-0.6537,Negative,2022-06,Jun 2022,23
KE-0117,The electoral commission has failed Kenyans again. We demand accountability.,2022-06-13 17:16:08,Elections,Machakos,negative,SYNTHETIC_DEMO,the electoral commission has failed kenyans again. we demand accountability.,0.375,0.625,0.0,-0.5859,Negative,2022-06,Jun 2022,24
KE-0021,NHIF reforms failing to protect the poorest Kenyans. Reform the system now.,2022-06-13 22:48:57,Healthcare,Kisumu,negative,SYNTHETIC_DEMO,nhif reforms failing to protect the poorest kenyans. reform the system now.,0.37,0.489,0.141,-0.6369,Negative,2022-06,Jun 2022,24
KE-0005,New manufacturing jobs created in Nairobi corridor. Positive momentum for workers.,2022-06-14 03:03:06,Economy,Nairobi,positive,SYNTHETIC_DEMO,new manufacturing jobs created in nairobi corridor. positive momentum for workers.,0.0,0.616,0.384,0.6808,Positive,2022-06,Jun 2022,24
KE-0049,Presidential results will be announced within 7 days per constitutional requirement.,2022-06-14 06:42:55,Elections,Nyeri,neutral,SYNTHETIC_DEMO,presidential results will be announced within 7 days per constitutional requirement.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,24
KE-0317,Voter turnout is impressive across the country. This is democracy at work.,2022-06-14 09:01:13,Elections,Kakamega,positive,SYNTHETIC_DEMO,voter turnout is impressive across the country. this is democracy at work.,0.0,0.769,0.231,0.5106,Positive,2022-06,Jun 2022,24
KE-0067,Cost of unga and basic commodities unbearable. Ordinary Kenyans are suffering.,2022-06-14 12:00:44,Economy,Nairobi,negative,SYNTHETIC_DEMO,cost of unga and basic commodities unbearable. ordinary kenyans are suffering.,0.237,0.763,0.0,-0.4767,Negative,2022-06,Jun 2022,24
KE-0158,Banditry in Laikipia threatening lives and livelihoods. Enough is enough.,2022-06-15 02:34:56,Security,Kakamega,negative,SYNTHETIC_DEMO,banditry in laikipia threatening lives and livelihoods. enough is enough.,0.256,0.602,0.143,-0.3612,Negative,2022-06,Jun 2022,24
KE-0097,Kenya's GDP growth projected at 5.5% this year. Strong fundamentals. #KenyaEconomy,2022-06-15 02:38:59,Economy,Nairobi,positive,SYNTHETIC_DEMO,kenya's gdp growth projected at 5.5% this year. strong fundamentals. kenyaeconomy,0.0,0.604,0.396,0.7096,Positive,2022-06,Jun 2022,24
KE-0459,IEBC has done a commendable job in voter registration. Democracy is winning! #Elections2022,2022-06-15 21:47:52,Elections,Kakamega,positive,SYNTHETIC_DEMO,iebc has done a commendable job in voter registration. democracy is winning! elections2022,0.0,0.765,0.235,0.5707,Positive,2022-06,Jun 2022,24
KE-0253,Unemployment among youth remains at crisis levels. Nothing is being done.,2022-06-16 15:37:03,Economy,Kakamega,negative,SYNTHETIC_DEMO,unemployment among youth remains at crisis levels. nothing is being done.,0.438,0.562,0.0,-0.7906,Negative,2022-06,Jun 2022,24
KE-0321,Interior Ministry issues security advisory ahead of elections. Citizens urged to remain calm.,2022-06-16 16:47:47,Security,Kisumu,neutral,SYNTHETIC_DEMO,interior ministry issues security advisory ahead of elections. citizens urged to remain calm.,0.0,0.701,0.299,0.5719,Positive,2022-06,Jun 2022,24
KE-0270,Youth enterprise fund disbursements have helped thousands of small businesses.,2022-06-16 17:13:10,Economy,Thika,positive,SYNTHETIC_DEMO,youth enterprise fund disbursements have helped thousands of small businesses.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,24
KE-0085,Police brutality during protests is deeply troubling. Officers must be held accountable.,2022-06-17 11:58:59,Security,Nakuru,negative,SYNTHETIC_DEMO,police brutality during protests is deeply troubling. officers must be held accountable.,0.519,0.481,0.0,-0.8655,Negative,2022-06,Jun 2022,24
KE-0340,Inflation eroding purchasing power. The economy is failing ordinary people.,2022-06-18 21:56:21,Economy,Thika,negative,SYNTHETIC_DEMO,inflation eroding purchasing power. the economy is failing ordinary people.,0.268,0.732,0.0,-0.5106,Negative,2022-06,Jun 2022,24
KE-0129,Voter intimidation reported in several constituencies. This is unacceptable.,2022-06-19 03:02:03,Elections,Nyeri,negative,SYNTHETIC_DEMO,voter intimidation reported in several constituencies. this is unacceptable.,0.453,0.547,0.0,-0.7003,Negative,2022-06,Jun 2022,24
KE-0082,Presidential results will be announced within 7 days per constitutional requirement.,2022-06-19 11:29:08,Elections,Thika,neutral,SYNTHETIC_DEMO,presidential results will be announced within 7 days per constitutional requirement.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,24
KE-0334,New Level 5 hospital commissioned in Kisumu. Healthcare access improving.,2022-06-19 16:40:55,Healthcare,Mombasa,positive,SYNTHETIC_DEMO,new level 5 hospital commissioned in kisumu. healthcare access improving.,0.0,0.763,0.237,0.4215,Positive,2022-06,Jun 2022,24
KE-0302,Voter intimidation reported in several constituencies. This is unacceptable.,2022-06-19 23:24:42,Elections,Kakamega,negative,SYNTHETIC_DEMO,voter intimidation reported in several constituencies. this is unacceptable.,0.453,0.547,0.0,-0.7003,Negative,2022-06,Jun 2022,24
KE-0162,Crime wave in Mombasa Old Town worrying residents. Where is the state?,2022-06-20 00:12:30,Security,Garissa,negative,SYNTHETIC_DEMO,crime wave in mombasa old town worrying residents. where is the state?,0.371,0.629,0.0,-0.7096,Negative,2022-06,Jun 2022,25
KE-0172,Observers from the AU and EU deployed to monitor the electoral process.,2022-06-21 16:07:13,Elections,Kakamega,neutral,SYNTHETIC_DEMO,observers from the au and eu deployed to monitor the electoral process.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,25
KE-0408,Peaceful voting is a sign of maturity. Proud to be Kenyan today. #Uchaguzi2022,2022-06-21 19:14:39,Elections,Mombasa,positive,SYNTHETIC_DEMO,peaceful voting is a sign of maturity. proud to be kenyan today. uchaguzi2022,0.0,0.636,0.364,0.743,Positive,2022-06,Jun 2022,25
KE-0100,Drug shortage at government hospitals is alarming. Patients buying meds privately.,2022-06-21 21:04:59,Healthcare,Garissa,negative,SYNTHETIC_DEMO,drug shortage at government hospitals is alarming. patients buying meds privately.,0.28,0.72,0.0,-0.3612,Negative,2022-06,Jun 2022,25
KE-0261,Presidential results will be announced within 7 days per constitutional requirement.,2022-06-22 02:06:44,Elections,Mombasa,neutral,SYNTHETIC_DEMO,presidential results will be announced within 7 days per constitutional requirement.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,25
KE-0239,Kenya Medical Supplies Authority to distribute free ARVs to 54 public hospitals.,2022-06-22 06:18:02,Healthcare,Mombasa,neutral,SYNTHETIC_DEMO,kenya medical supplies authority to distribute free arvs to 54 public hospitals.,0.0,0.685,0.315,0.5574,Positive,2022-06,Jun 2022,25
KE-0427,Devolution has brought services closer to citizens. Counties are delivering.,2022-06-23 11:52:36,Governance,Machakos,positive,SYNTHETIC_DEMO,devolution has brought services closer to citizens. counties are delivering.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,25
KE-0310,New Level 5 hospital commissioned in Kisumu. Healthcare access improving.,2022-06-24 11:57:31,Healthcare,Kisumu,positive,SYNTHETIC_DEMO,new level 5 hospital commissioned in kisumu. healthcare access improving.,0.0,0.763,0.237,0.4215,Positive,2022-06,Jun 2022,25
KE-0345,Open data portal launched by State House praised by civil society. Good governance.,2022-06-24 17:34:56,Governance,Kisumu,positive,SYNTHETIC_DEMO,open data portal launched by state house praised by civil society. good governance.,0.0,0.568,0.432,0.765,Positive,2022-06,Jun 2022,25
KE-0152,Treasury releases mid-year budget review. Spending adjustments noted across ministries.,2022-06-24 23:05:56,Economy,Garissa,neutral,SYNTHETIC_DEMO,treasury releases mid-year budget review. spending adjustments noted across ministries.,0.0,0.833,0.167,0.2023,Positive,2022-06,Jun 2022,25
KE-0132,Drug shortage at government hospitals is alarming. Patients buying meds privately.,2022-06-25 01:46:45,Healthcare,Mombasa,negative,SYNTHETIC_DEMO,drug shortage at government hospitals is alarming. patients buying meds privately.,0.28,0.72,0.0,-0.3612,Negative,2022-06,Jun 2022,25
KE-0011,Drug shortage at government hospitals is alarming. Patients buying meds privately.,2022-06-26 02:05:25,Healthcare,Machakos,negative,SYNTHETIC_DEMO,drug shortage at government hospitals is alarming. patients buying meds privately.,0.28,0.72,0.0,-0.3612,Negative,2022-06,Jun 2022,25
KE-0370,Fuel prices at an all-time high. The government must act now. #FuelCrisis,2022-06-26 03:20:15,Economy,Machakos,negative,SYNTHETIC_DEMO,fuel prices at an all-time high. the government must act now. fuelcrisis,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,25
KE-0420,Presidential results will be announced within 7 days per constitutional requirement.,2022-06-26 10:50:25,Elections,Thika,neutral,SYNTHETIC_DEMO,presidential results will be announced within 7 days per constitutional requirement.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,25
KE-0116,IEBC has done a commendable job in voter registration. Democracy is winning! #Elections2022,2022-06-26 14:06:17,Elections,Thika,positive,SYNTHETIC_DEMO,iebc has done a commendable job in voter registration. democracy is winning! elections2022,0.0,0.765,0.235,0.5707,Positive,2022-06,Jun 2022,25
KE-0183,NSE gains 3% this week on investor confidence. Markets looking healthy.,2022-06-26 20:07:09,Economy,Garissa,positive,SYNTHETIC_DEMO,nse gains 3% this week on investor confidence. markets looking healthy.,0.0,0.488,0.512,0.8126,Positive,2022-06,Jun 2022,25
KE-0178,Central Bank holds base rate at 7.5%. MPC cites stable inflation outlook.,2022-06-27 09:33:30,Economy,Nyeri,neutral,SYNTHETIC_DEMO,central bank holds base rate at 7.5%. mpc cites stable inflation outlook.,0.0,0.833,0.167,0.296,Positive,2022-06,Jun 2022,26
KE-0017,Transparency in public procurement improving under new regulations. Keep it up.,2022-06-28 04:48:33,Governance,Nyeri,positive,SYNTHETIC_DEMO,transparency in public procurement improving under new regulations. keep it up.,0.0,0.781,0.219,0.4215,Positive,2022-06,Jun 2022,26
KE-0272,Inflation eroding purchasing power. The economy is failing ordinary people.,2022-06-28 16:24:50,Economy,Kisumu,negative,SYNTHETIC_DEMO,inflation eroding purchasing power. the economy is failing ordinary people.,0.268,0.732,0.0,-0.5106,Negative,2022-06,Jun 2022,26
KE-0115,Police deployment ahead of elections praised for professionalism. Calm maintained.,2022-06-29 07:20:29,Security,Machakos,positive,SYNTHETIC_DEMO,police deployment ahead of elections praised for professionalism. calm maintained.,0.0,0.593,0.407,0.6705,Positive,2022-06,Jun 2022,26
KE-0328,IEBC confirms voter turnout at 63% nationally as of midday.,2022-06-30 10:35:57,Elections,Thika,neutral,SYNTHETIC_DEMO,iebc confirms voter turnout at 63% nationally as of midday.,0.0,1.0,0.0,0.0,Neutral,2022-06,Jun 2022,26
KE-0091,The electoral commission has failed Kenyans again. We demand accountability.,2022-06-30 14:00:14,Elections,Kakamega,negative,SYNTHETIC_DEMO,the electoral commission has failed kenyans again. we demand accountability.,0.375,0.625,0.0,-0.5859,Negative,2022-06,Jun 2022,26
KE-0429,Al-Shabaab attacks in the North East continue. Government response inadequate.,2022-06-30 17:47:44,Security,Nairobi,negative,SYNTHETIC_DEMO,al-shabaab attacks in the north east continue. government response inadequate.,0.412,0.588,0.0,-0.6808,Negative,2022-06,Jun 2022,26
KE-0041,Observers from the AU and EU deployed to monitor the electoral process.,2022-07-01 08:59:07,Elections,Machakos,neutral,SYNTHETIC_DEMO,observers from the au and eu deployed to monitor the electoral process.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,26
KE-0315,IEBC has done a commendable job in voter registration. Democracy is winning! #Elections2022,2022-07-02 04:25:23,Elections,Nyeri,positive,SYNTHETIC_DEMO,iebc has done a commendable job in voter registration. democracy is winning! elections2022,0.0,0.765,0.235,0.5707,Positive,2022-07,Jul 2022,26
KE-0189,GSU units deployed to election hotspots in advance of voting day.,2022-07-02 07:58:10,Security,Kisumu,neutral,SYNTHETIC_DEMO,gsu units deployed to election hotspots in advance of voting day.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,26
KE-0156,Voter turnout is impressive across the country. This is democracy at work.,2022-07-02 11:54:06,Elections,Nyeri,positive,SYNTHETIC_DEMO,voter turnout is impressive across the country. this is democracy at work.,0.0,0.769,0.231,0.5106,Positive,2022-07,Jul 2022,26
KE-0217,NHIF reforms failing to protect the poorest Kenyans. Reform the system now.,2022-07-03 02:28:58,Healthcare,Mombasa,negative,SYNTHETIC_DEMO,nhif reforms failing to protect the poorest kenyans. reform the system now.,0.37,0.489,0.141,-0.6369,Negative,2022-07,Jul 2022,26
KE-0039,Violence at polling stations is shameful. Our democracy is under threat.,2022-07-03 13:36:47,Elections,Kakamega,negative,SYNTHETIC_DEMO,violence at polling stations is shameful. our democracy is under threat.,0.572,0.428,0.0,-0.8934,Negative,2022-07,Jul 2022,26
KE-0185,National Cancer Institute of Kenya opens second facility in Mombasa.,2022-07-03 16:27:29,Healthcare,Thika,neutral,SYNTHETIC_DEMO,national cancer institute of kenya opens second facility in mombasa.,0.328,0.672,0.0,-0.6597,Negative,2022-07,Jul 2022,26
KE-0246,Unemployment among youth remains at crisis levels. Nothing is being done.,2022-07-04 04:29:49,Economy,Thika,negative,SYNTHETIC_DEMO,unemployment among youth remains at crisis levels. nothing is being done.,0.438,0.562,0.0,-0.7906,Negative,2022-07,Jul 2022,27
KE-0394,Inflation eroding purchasing power. The economy is failing ordinary people.,2022-07-04 07:30:05,Economy,Nairobi,negative,SYNTHETIC_DEMO,inflation eroding purchasing power. the economy is failing ordinary people.,0.268,0.732,0.0,-0.5106,Negative,2022-07,Jul 2022,27
KE-0137,Multi-agency security teams conducting patrols in volatile regions.,2022-07-04 21:30:33,Security,Nakuru,neutral,SYNTHETIC_DEMO,multi-agency security teams conducting patrols in volatile regions.,0.0,0.745,0.255,0.34,Positive,2022-07,Jul 2022,27
KE-0052,Voter turnout is impressive across the country. This is democracy at work.,2022-07-05 03:59:27,Elections,Nairobi,positive,SYNTHETIC_DEMO,voter turnout is impressive across the country. this is democracy at work.,0.0,0.769,0.231,0.5106,Positive,2022-07,Jul 2022,27
KE-0148,Exports of tea and horticulture hit record highs. Agriculture sector thriving.,2022-07-05 12:45:31,Economy,Nairobi,positive,SYNTHETIC_DEMO,exports of tea and horticulture hit record highs. agriculture sector thriving.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,27
KE-0357,Open data portal launched by State House praised by civil society. Good governance.,2022-07-05 21:28:55,Governance,Machakos,positive,SYNTHETIC_DEMO,open data portal launched by state house praised by civil society. good governance.,0.0,0.568,0.432,0.765,Positive,2022-07,Jul 2022,27
KE-0147,Results coming in smoothly. The system is working. Trust the process. #KenyaVotes,2022-07-05 21:56:23,Elections,Eldoret,positive,SYNTHETIC_DEMO,results coming in smoothly. the system is working. trust the process. kenyavotes,0.0,0.769,0.231,0.5106,Positive,2022-07,Jul 2022,27
KE-0238,Voting underway in all 47 counties. Results expected by evening. #KenyaElections2022,2022-07-06 00:26:05,Elections,Nairobi,neutral,SYNTHETIC_DEMO,voting underway in all 47 counties. results expected by evening. kenyaelections2022,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,27
KE-0468,Ministry of Health launches malaria prevention campaign in lake region counties.,2022-07-06 04:16:40,Healthcare,Garissa,neutral,SYNTHETIC_DEMO,ministry of health launches malaria prevention campaign in lake region counties.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,27
KE-0308,NHIF coverage expansion reaches more households in rural Kenya. A step forward.,2022-07-06 15:25:46,Healthcare,Eldoret,positive,SYNTHETIC_DEMO,nhif coverage expansion reaches more households in rural kenya. a step forward.,0.0,0.902,0.098,0.0516,Positive,2022-07,Jul 2022,27
KE-0403,Inflation eroding purchasing power. The economy is failing ordinary people.,2022-07-08 00:53:08,Economy,Eldoret,negative,SYNTHETIC_DEMO,inflation eroding purchasing power. the economy is failing ordinary people.,0.268,0.732,0.0,-0.5106,Negative,2022-07,Jul 2022,27
KE-0371,Results coming in smoothly. The system is working. Trust the process. #KenyaVotes,2022-07-08 01:32:51,Elections,Nyeri,positive,SYNTHETIC_DEMO,results coming in smoothly. the system is working. trust the process. kenyavotes,0.0,0.769,0.231,0.5106,Positive,2022-07,Jul 2022,27
KE-0047,Nepotism in public service appointments is entrenched. Merit must prevail.,2022-07-08 14:30:12,Governance,Kisumu,negative,SYNTHETIC_DEMO,nepotism in public service appointments is entrenched. merit must prevail.,0.0,0.763,0.237,0.4215,Positive,2022-07,Jul 2022,27
KE-0030,Voting underway in all 47 counties. Results expected by evening. #KenyaElections2022,2022-07-08 17:45:33,Elections,Mombasa,neutral,SYNTHETIC_DEMO,voting underway in all 47 counties. results expected by evening. kenyaelections2022,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,27
KE-0111,GSU units deployed to election hotspots in advance of voting day.,2022-07-09 14:37:42,Security,Kakamega,neutral,SYNTHETIC_DEMO,gsu units deployed to election hotspots in advance of voting day.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,27
KE-0478,Fuel prices at an all-time high. The government must act now. #FuelCrisis,2022-07-09 18:16:43,Economy,Thika,negative,SYNTHETIC_DEMO,fuel prices at an all-time high. the government must act now. fuelcrisis,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,27
KE-0405,Public funds being looted while hospitals lack medicine. Accountability needed now.,2022-07-09 21:50:20,Governance,Eldoret,negative,SYNTHETIC_DEMO,public funds being looted while hospitals lack medicine. accountability needed now.,0.187,0.813,0.0,-0.3182,Negative,2022-07,Jul 2022,27
KE-0128,Observers from the AU and EU deployed to monitor the electoral process.,2022-07-10 09:00:39,Elections,Nairobi,neutral,SYNTHETIC_DEMO,observers from the au and eu deployed to monitor the electoral process.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,27
KE-0146,IEBC has done a commendable job in voter registration. Democracy is winning! #Elections2022,2022-07-10 15:19:15,Elections,Eldoret,positive,SYNTHETIC_DEMO,iebc has done a commendable job in voter registration. democracy is winning! elections2022,0.0,0.765,0.235,0.5707,Positive,2022-07,Jul 2022,27
KE-0220,Peaceful voting is a sign of maturity. Proud to be Kenyan today. #Uchaguzi2022,2022-07-11 07:35:39,Elections,Nairobi,positive,SYNTHETIC_DEMO,peaceful voting is a sign of maturity. proud to be kenyan today. uchaguzi2022,0.0,0.636,0.364,0.743,Positive,2022-07,Jul 2022,28
KE-0380,Presidential results will be announced within 7 days per constitutional requirement.,2022-07-12 04:44:53,Elections,Nairobi,neutral,SYNTHETIC_DEMO,presidential results will be announced within 7 days per constitutional requirement.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,28
KE-0186,Banditry in Laikipia threatening lives and livelihoods. Enough is enough.,2022-07-12 08:47:51,Security,Machakos,negative,SYNTHETIC_DEMO,banditry in laikipia threatening lives and livelihoods. enough is enough.,0.256,0.602,0.143,-0.3612,Negative,2022-07,Jul 2022,28
KE-0418,Transparency in public procurement improving under new regulations. Keep it up.,2022-07-12 09:18:45,Governance,Nairobi,positive,SYNTHETIC_DEMO,transparency in public procurement improving under new regulations. keep it up.,0.0,0.781,0.219,0.4215,Positive,2022-07,Jul 2022,28
KE-0378,IMF approves $2.3B extended credit facility for Kenya. Conditions attached.,2022-07-13 03:49:37,Economy,Nyeri,neutral,SYNTHETIC_DEMO,imf approves $2.3b extended credit facility for kenya. conditions attached.,0.0,0.602,0.398,0.6486,Positive,2022-07,Jul 2022,28
KE-0198,Voter intimidation reported in several constituencies. This is unacceptable.,2022-07-13 06:35:41,Elections,Kakamega,negative,SYNTHETIC_DEMO,voter intimidation reported in several constituencies. this is unacceptable.,0.453,0.547,0.0,-0.7003,Negative,2022-07,Jul 2022,28
KE-0211,Tallying of results continues at constituency level. Updates pending.,2022-07-14 21:03:58,Elections,Thika,neutral,SYNTHETIC_DEMO,tallying of results continues at constituency level. updates pending.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,28
KE-0399,Treasury releases mid-year budget review. Spending adjustments noted across ministries.,2022-07-14 21:17:48,Economy,Nakuru,neutral,SYNTHETIC_DEMO,treasury releases mid-year budget review. spending adjustments noted across ministries.,0.0,0.833,0.167,0.2023,Positive,2022-07,Jul 2022,28
KE-0455,Voter intimidation reported in several constituencies. This is unacceptable.,2022-07-15 16:38:58,Elections,Nairobi,negative,SYNTHETIC_DEMO,voter intimidation reported in several constituencies. this is unacceptable.,0.453,0.547,0.0,-0.7003,Negative,2022-07,Jul 2022,28
KE-0421,Cabinet approves National Development Plan 2022–2027. Implementation timelines unclear.,2022-07-15 19:36:09,Governance,Nyeri,neutral,SYNTHETIC_DEMO,cabinet approves national development plan 2022–2027. implementation timelines unclear.,0.171,0.598,0.231,0.1779,Positive,2022-07,Jul 2022,28
KE-0003,New manufacturing jobs created in Nairobi corridor. Positive momentum for workers.,2022-07-16 06:15:09,Economy,Nakuru,positive,SYNTHETIC_DEMO,new manufacturing jobs created in nairobi corridor. positive momentum for workers.,0.0,0.616,0.384,0.6808,Positive,2022-07,Jul 2022,28
KE-0066,Police brutality during protests is deeply troubling. Officers must be held accountable.,2022-07-16 06:45:13,Security,Nakuru,negative,SYNTHETIC_DEMO,police brutality during protests is deeply troubling. officers must be held accountable.,0.519,0.481,0.0,-0.8655,Negative,2022-07,Jul 2022,28
KE-0242,Treasury releases mid-year budget review. Spending adjustments noted across ministries.,2022-07-16 08:04:39,Economy,Eldoret,neutral,SYNTHETIC_DEMO,treasury releases mid-year budget review. spending adjustments noted across ministries.,0.0,0.833,0.167,0.2023,Positive,2022-07,Jul 2022,28
KE-0060,Public funds being looted while hospitals lack medicine. Accountability needed now.,2022-07-16 11:11:13,Governance,Mombasa,negative,SYNTHETIC_DEMO,public funds being looted while hospitals lack medicine. accountability needed now.,0.187,0.813,0.0,-0.3182,Negative,2022-07,Jul 2022,28
KE-0180,New Level 5 hospital commissioned in Kisumu. Healthcare access improving.,2022-07-17 04:27:29,Healthcare,Machakos,positive,SYNTHETIC_DEMO,new level 5 hospital commissioned in kisumu. healthcare access improving.,0.0,0.763,0.237,0.4215,Positive,2022-07,Jul 2022,28
KE-0053,Cost of unga and basic commodities unbearable. Ordinary Kenyans are suffering.,2022-07-17 05:18:16,Economy,Kisumu,negative,SYNTHETIC_DEMO,cost of unga and basic commodities unbearable. ordinary kenyans are suffering.,0.237,0.763,0.0,-0.4767,Negative,2022-07,Jul 2022,28
KE-0438,Al-Shabaab attacks in the North East continue. Government response inadequate.,2022-07-18 05:02:35,Security,Nyeri,negative,SYNTHETIC_DEMO,al-shabaab attacks in the north east continue. government response inadequate.,0.412,0.588,0.0,-0.6808,Negative,2022-07,Jul 2022,29
KE-0309,County governors meet to discuss revenue sharing formula ahead of budget cycle.,2022-07-20 08:37:26,Governance,Mombasa,neutral,SYNTHETIC_DEMO,county governors meet to discuss revenue sharing formula ahead of budget cycle.,0.0,0.797,0.203,0.4215,Positive,2022-07,Jul 2022,29
KE-0359,Ethics and Anti-Corruption Commission tables annual report to parliament.,2022-07-20 22:08:41,Governance,Nyeri,neutral,SYNTHETIC_DEMO,ethics and anti-corruption commission tables annual report to parliament.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,29
KE-0034,Interior Ministry issues security advisory ahead of elections. Citizens urged to remain calm.,2022-07-21 00:09:23,Security,Thika,neutral,SYNTHETIC_DEMO,interior ministry issues security advisory ahead of elections. citizens urged to remain calm.,0.0,0.701,0.299,0.5719,Positive,2022-07,Jul 2022,29
KE-0400,NHIF reforms failing to protect the poorest Kenyans. Reform the system now.,2022-07-21 10:28:40,Healthcare,Nairobi,negative,SYNTHETIC_DEMO,nhif reforms failing to protect the poorest kenyans. reform the system now.,0.37,0.489,0.141,-0.6369,Negative,2022-07,Jul 2022,29
KE-0237,Voting underway in all 47 counties. Results expected by evening. #KenyaElections2022,2022-07-22 12:16:39,Elections,Kakamega,neutral,SYNTHETIC_DEMO,voting underway in all 47 counties. results expected by evening. kenyaelections2022,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,29
KE-0289,Tallying of results continues at constituency level. Updates pending.,2022-07-23 00:21:53,Elections,Nyeri,neutral,SYNTHETIC_DEMO,tallying of results continues at constituency level. updates pending.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,29
